timestamp_raw,timestamp_iso,price,volume
Jul 06 2018 01: +0,,6.07,1389
Jul 07 2018 01: +0,,6.308,3247
Jul 08 2018 01: +0,,6.505,2047
Jul 09 2018 01: +0,,6.088,1975
Jul 10 2018 01: +0,,6.497,1546
Jul 11 2018 01: +0,,6.319,1891
Jul 12 2018 01: +0,,6.572,1877
Jul 13 2018 01: +0,,6.166,2545
Jul 14 2018 01: +0,,6.213,2175
Jul 15 2018 01: +0,,6.257,1742
Jul 16 2018 01: +0,,6.314,1957
Jul 17 2018 01: +0,,5.781,2118
Jul 18 2018 01: +0,,5.932,1728
Jul 19 2018 01: +0,,5.787,1776
Jul 20 2018 01: +0,,6.073,2611
Jul 21 2018 01: +0,,6.084,2313
Jul 22 2018 01: +0,,6.138,2007
Jul 23 2018 01: +0,,5.75,2136
Jul 24 2018 01: +0,,5.981,2059
Jul 25 2018 01: +0,,6.372,1765
Jul 26 2018 01: +0,,6.931,1801
Jul 27 2018 01: +0,,6.86,1910
Jul 28 2018 01: +0,,6.646,2878
Jul 29 2018 01: +0,,6.826,2069
Jul 30 2018 01: +0,,6.814,2072
Jul 31 2018 01: +0,,7.479,2227
Aug 01 2018 01: +0,,7.52,2222
Aug 02 2018 01: +0,,7.239,2168
Aug 03 2018 01: +0,,7.512,2259
Aug 04 2018 01: +0,,7.669,2941
Aug 05 2018 01: +0,,7.42,2350
Aug 06 2018 01: +0,,6.888,2818
Aug 07 2018 01: +0,,6.744,2107
Aug 08 2018 01: +0,,7.308,2233
Aug 09 2018 01: +0,,7.016,2318
Aug 10 2018 01: +0,,7.07,1726
Aug 11 2018 01: +0,,6.823,2434
Aug 12 2018 01: +0,,6.84,2220
Aug 13 2018 01: +0,,6.535,2088
Aug 14 2018 01: +0,,6.508,2770
Aug 15 2018 01: +0,,6.213,2878
Aug 16 2018 01: +0,,6.348,2202
Aug 17 2018 01: +0,,6.267,2331
Aug 18 2018 01: +0,,6.393,2193
Aug 19 2018 01: +0,,6.442,1817
Aug 20 2018 01: +0,,6.303,1956
Aug 21 2018 01: +0,,6.56,2185
Aug 22 2018 01: +0,,6.399,1813
Aug 23 2018 01: +0,,6.339,1779
Aug 24 2018 01: +0,,6.397,2144
Aug 25 2018 01: +0,,6.601,1871
Aug 26 2018 01: +0,,6.903,1983
Aug 27 2018 01: +0,,6.443,1903
Aug 28 2018 01: +0,,6.233,2145
Aug 29 2018 01: +0,,5.77,2172
Aug 30 2018 01: +0,,5.569,1843
Aug 31 2018 01: +0,,5.742,2808
Sep 01 2018 01: +0,,5.641,2406
Sep 02 2018 01: +0,,5.716,2022
Sep 03 2018 01: +0,,5.642,2123
Sep 04 2018 01: +0,,6.25,1884
Sep 05 2018 01: +0,,6.204,1998
Sep 06 2018 01: +0,,6.052,1754
Sep 07 2018 01: +0,,5.99,2072
Sep 08 2018 01: +0,,5.96,2711
Sep 09 2018 01: +0,,6.16,1828
Sep 10 2018 01: +0,,6.199,1623
Sep 11 2018 01: +0,,6.121,1532
Sep 12 2018 01: +0,,6.574,1878
Sep 13 2018 01: +0,,6.777,1555
Sep 14 2018 01: +0,,6.854,2072
Sep 15 2018 01: +0,,6.946,2343
Sep 16 2018 01: +0,,6.858,1954
Sep 17 2018 01: +0,,6.549,1799
Sep 18 2018 01: +0,,6.898,1753
Sep 19 2018 01: +0,,7.037,2123
Sep 20 2018 01: +0,,7.07,1554
Sep 21 2018 01: +0,,7.153,1652
Sep 22 2018 01: +0,,7.255,2027
Sep 23 2018 01: +0,,6.882,2098
Sep 24 2018 01: +0,,7.063,1754
Sep 25 2018 01: +0,,7.445,2197
Sep 26 2018 01: +0,,7.328,1800
Sep 27 2018 01: +0,,8.026,2089
Sep 28 2018 01: +0,,7.84,2811
Sep 29 2018 01: +0,,6.793,2412
Sep 30 2018 01: +0,,7.644,2300
Oct 01 2018 01: +0,,7.98,1834
Oct 02 2018 01: +0,,8.225,2538
Oct 03 2018 01: +0,,7.997,2436
Oct 04 2018 01: +0,,7.63,2063
Oct 05 2018 01: +0,,7.911,2125
Oct 06 2018 01: +0,,7.763,2569
Oct 07 2018 01: +0,,7.666,2098
Oct 08 2018 01: +0,,7.533,1796
Oct 09 2018 01: +0,,7.586,1591
Oct 10 2018 01: +0,,7.359,2403
Oct 11 2018 01: +0,,7.578,2100
Oct 12 2018 01: +0,,7.574,1875
Oct 13 2018 01: +0,,7.29,2650
Oct 14 2018 01: +0,,7.632,2870
Oct 15 2018 01: +0,,7.725,1636
Oct 16 2018 01: +0,,7.283,2745
Oct 17 2018 01: +0,,7.173,2059
Oct 18 2018 01: +0,,7.771,1952
Oct 19 2018 01: +0,,7.29,2336
Oct 20 2018 01: +0,,7.568,1696
Oct 21 2018 01: +0,,7.505,1761
Oct 22 2018 01: +0,,7.215,1785
Oct 23 2018 01: +0,,7.0,1713
Oct 24 2018 01: +0,,7.305,1964
Oct 25 2018 01: +0,,7.651,1977
Oct 26 2018 01: +0,,7.745,1960
Oct 27 2018 01: +0,,7.603,1730
Oct 28 2018 01: +0,,7.228,1535
Oct 29 2018 01: +0,,6.814,1419
Oct 30 2018 01: +0,,6.965,1780
Oct 31 2018 01: +0,,6.946,1871
Nov 01 2018 01: +0,,6.838,1625
Nov 02 2018 01: +0,,7.122,1514
Nov 03 2018 01: +0,,7.376,1585
Nov 04 2018 01: +0,,7.306,1740
Nov 05 2018 01: +0,,7.498,1615
Nov 06 2018 01: +0,,6.721,1358
Nov 07 2018 01: +0,,7.435,1686
Nov 08 2018 01: +0,,7.636,1328
Nov 09 2018 01: +0,,7.38,1564
Nov 10 2018 01: +0,,7.532,1523
Nov 11 2018 01: +0,,7.022,1660
Nov 12 2018 01: +0,,7.554,1513
Nov 13 2018 01: +0,,7.28,1456
Nov 14 2018 01: +0,,6.78,1867
Nov 15 2018 01: +0,,6.778,1366
Nov 16 2018 01: +0,,6.979,1458
Nov 17 2018 01: +0,,6.848,1756
Nov 18 2018 01: +0,,6.907,2040
Nov 19 2018 01: +0,,6.566,2627
Nov 20 2018 01: +0,,6.489,2532
Nov 21 2018 01: +0,,6.295,1688
Nov 22 2018 01: +0,,5.843,2336
Nov 23 2018 01: +0,,6.001,1911
Nov 24 2018 01: +0,,5.509,1808
Nov 25 2018 01: +0,,5.504,1767
Nov 26 2018 01: +0,,5.429,2403
Nov 27 2018 01: +0,,5.595,1582
Nov 28 2018 01: +0,,5.879,1506
Nov 29 2018 01: +0,,5.879,1890
Nov 30 2018 01: +0,,5.93,1578
Dec 01 2018 01: +0,,5.793,2070
Dec 02 2018 01: +0,,6.245,1892
Dec 03 2018 01: +0,,6.182,1459
Dec 04 2018 01: +0,,5.804,1661
Dec 05 2018 01: +0,,6.183,1614
Dec 06 2018 01: +0,,6.228,2071
Dec 07 2018 01: +0,,6.231,1808
Dec 08 2018 01: +0,,6.836,2087
Dec 09 2018 01: +0,,6.444,2197
Dec 10 2018 01: +0,,6.532,1913
Dec 11 2018 01: +0,,6.794,1981
Dec 12 2018 01: +0,,6.702,1915
Dec 13 2018 01: +0,,6.453,1809
Dec 14 2018 01: +0,,6.724,2346
Dec 15 2018 01: +0,,6.849,3262
Dec 16 2018 01: +0,,7.02,1942
Dec 17 2018 01: +0,,6.532,2479
Dec 18 2018 01: +0,,6.984,2173
Dec 19 2018 01: +0,,6.841,1536
Dec 20 2018 01: +0,,6.248,2626
Dec 21 2018 01: +0,,6.371,2431
Dec 22 2018 01: +0,,6.302,2703
Dec 23 2018 01: +0,,6.148,2493
Dec 24 2018 01: +0,,6.036,2470
Dec 25 2018 01: +0,,6.607,2553
Dec 26 2018 01: +0,,6.88,3290
Dec 27 2018 01: +0,,7.215,2957
Dec 28 2018 01: +0,,7.293,2949
Dec 29 2018 01: +0,,6.885,2496
Dec 30 2018 01: +0,,6.538,2016
Dec 31 2018 01: +0,,6.741,2701
Jan 01 2019 01: +0,,7.177,2167
Jan 02 2019 01: +0,,7.318,2668
Jan 03 2019 01: +0,,6.76,2495
Jan 04 2019 01: +0,,7.089,2469
Jan 05 2019 01: +0,,7.554,3078
Jan 06 2019 01: +0,,7.326,3565
Jan 07 2019 01: +0,,7.957,3074
Jan 08 2019 01: +0,,7.221,2061
Jan 09 2019 01: +0,,6.979,3050
Jan 10 2019 01: +0,,6.666,2651
Jan 11 2019 01: +0,,6.687,2946
Jan 12 2019 01: +0,,6.803,3293
Jan 13 2019 01: +0,,6.923,3279
Jan 14 2019 01: +0,,7.467,2471
Jan 15 2019 01: +0,,7.151,2515
Jan 16 2019 01: +0,,7.094,2385
Jan 17 2019 01: +0,,7.542,2247
Jan 18 2019 01: +0,,7.481,2564
Jan 19 2019 01: +0,,7.849,2547
Jan 20 2019 01: +0,,7.827,2777
Jan 21 2019 01: +0,,7.6,1939
Jan 22 2019 01: +0,,7.526,1934
Jan 23 2019 01: +0,,7.608,1994
Jan 24 2019 01: +0,,8.017,3101
Jan 25 2019 01: +0,,7.955,2359
Jan 26 2019 01: +0,,7.655,2638
Jan 27 2019 01: +0,,7.484,3096
Jan 28 2019 01: +0,,7.856,2360
Jan 29 2019 01: +0,,8.226,2562
Jan 30 2019 01: +0,,7.54,2828
Jan 31 2019 01: +0,,7.942,2380
Feb 01 2019 01: +0,,8.218,4209
Feb 02 2019 01: +0,,8.075,3977
Feb 03 2019 01: +0,,7.673,2959
Feb 04 2019 01: +0,,7.654,2765
Feb 05 2019 01: +0,,7.663,2543
Feb 06 2019 01: +0,,7.681,2797
Feb 07 2019 01: +0,,7.901,2389
Feb 08 2019 01: +0,,8.11,2832
Feb 09 2019 01: +0,,7.926,2555
Feb 10 2019 01: +0,,7.576,3085
Feb 11 2019 01: +0,,7.436,2142
Feb 12 2019 01: +0,,7.863,1844
Feb 13 2019 01: +0,,7.64,2744
Feb 14 2019 01: +0,,7.897,2330
Feb 15 2019 01: +0,,7.845,1804
Feb 16 2019 01: +0,,7.598,3246
Feb 17 2019 01: +0,,7.749,2254
Feb 18 2019 01: +0,,7.762,2307
Feb 19 2019 01: +0,,7.794,1833
Feb 20 2019 01: +0,,8.02,1580
Feb 21 2019 01: +0,,7.888,3215
Feb 22 2019 01: +0,,8.144,3111
Feb 23 2019 01: +0,,8.133,2642
Feb 24 2019 01: +0,,7.888,2818
Feb 25 2019 01: +0,,7.795,2297
Feb 26 2019 01: +0,,8.061,2664
Feb 27 2019 01: +0,,7.897,2897
Feb 28 2019 01: +0,,8.163,2537
Mar 01 2019 01: +0,,8.026,2318
Mar 02 2019 01: +0,,8.107,3321
Mar 03 2019 01: +0,,7.602,3151
Mar 04 2019 01: +0,,7.839,2291
Mar 05 2019 01: +0,,8.034,2340
Mar 06 2019 01: +0,,7.662,2732
Mar 07 2019 01: +0,,7.755,2247
Mar 08 2019 01: +0,,7.49,3119
Mar 09 2019 01: +0,,8.063,2520
Mar 10 2019 01: +0,,7.969,2869
Mar 11 2019 01: +0,,7.65,2057
Mar 12 2019 01: +0,,8.032,2126
Mar 13 2019 01: +0,,8.236,2028
Mar 14 2019 01: +0,,8.304,2577
Mar 15 2019 01: +0,,8.053,3697
Mar 16 2019 01: +0,,8.444,4869
Mar 17 2019 01: +0,,8.509,3605
Mar 18 2019 01: +0,,8.485,3489
Mar 19 2019 01: +0,,8.615,3257
Mar 20 2019 01: +0,,8.707,2811
Mar 21 2019 01: +0,,9.156,4982
Mar 22 2019 01: +0,,9.296,3144
Mar 23 2019 01: +0,,9.43,3798
Mar 24 2019 01: +0,,8.688,3038
Mar 25 2019 01: +0,,9.045,2895
Mar 26 2019 01: +0,,9.277,2948
Mar 27 2019 01: +0,,9.516,5853
Mar 28 2019 01: +0,,9.978,2873
Mar 29 2019 01: +0,,9.934,6645
Mar 30 2019 01: +0,,10.662,3477
Mar 31 2019 01: +0,,11.025,3152
Apr 01 2019 01: +0,,10.539,2652
Apr 02 2019 01: +0,,10.333,3150
Apr 03 2019 01: +0,,11.039,2901
Apr 04 2019 01: +0,,10.579,2220
Apr 05 2019 01: +0,,11.009,2210
Apr 06 2019 01: +0,,10.732,2528
Apr 07 2019 01: +0,,10.585,4094
Apr 08 2019 01: +0,,11.096,3988
Apr 09 2019 01: +0,,11.125,4648
Apr 10 2019 01: +0,,11.15,3522
Apr 11 2019 01: +0,,10.935,3753
Apr 12 2019 01: +0,,11.201,3871
Apr 13 2019 01: +0,,11.493,5756
Apr 14 2019 01: +0,,11.763,6023
Apr 15 2019 01: +0,,13.119,7545
Apr 16 2019 01: +0,,14.445,3946
Apr 17 2019 01: +0,,15.217,2852
Apr 18 2019 01: +0,,14.638,2855
Apr 19 2019 01: +0,,14.754,2813
Apr 20 2019 01: +0,,14.61,2624
Apr 21 2019 01: +0,,14.186,2999
Apr 22 2019 01: +0,,13.331,3457
Apr 23 2019 01: +0,,12.581,2898
Apr 24 2019 01: +0,,13.836,2686
Apr 25 2019 01: +0,,13.755,1826
Apr 26 2019 01: +0,,13.52,3330
Apr 27 2019 01: +0,,12.69,2885
Apr 28 2019 01: +0,,13.114,2954
Apr 29 2019 01: +0,,13.712,3441
Apr 30 2019 01: +0,,13.551,2972
May 01 2019 01: +0,,12.643,2248
May 02 2019 01: +0,,13.386,2983
May 03 2019 01: +0,,13.329,3196
May 04 2019 01: +0,,13.352,2389
May 05 2019 01: +0,,13.009,2162
May 06 2019 01: +0,,12.972,2562
May 07 2019 01: +0,,12.362,3019
May 08 2019 01: +0,,11.761,4193
May 09 2019 01: +0,,11.691,3512
May 10 2019 01: +0,,11.639,2850
May 11 2019 01: +0,,11.863,2408
May 12 2019 01: +0,,11.551,3663
May 13 2019 01: +0,,11.816,2006
May 14 2019 01: +0,,12.345,2377
May 15 2019 01: +0,,12.578,2793
May 16 2019 01: +0,,12.528,2596
May 17 2019 01: +0,,12.986,2950
May 18 2019 01: +0,,12.789,3318
May 19 2019 01: +0,,13.197,2887
May 20 2019 01: +0,,13.166,2143
May 21 2019 01: +0,,13.249,2486
May 22 2019 01: +0,,13.074,2332
May 23 2019 01: +0,,13.306,3084
May 24 2019 01: +0,,13.536,3106
May 25 2019 01: +0,,13.876,3666
May 26 2019 01: +0,,14.019,3328
May 27 2019 01: +0,,14.476,3327
May 28 2019 01: +0,,14.299,3947
May 29 2019 01: +0,,14.518,3004
May 30 2019 01: +0,,14.728,4375
May 31 2019 01: +0,,15.299,10047
Jun 01 2019 01: +0,,17.221,4688
Jun 02 2019 01: +0,,18.246,4864
Jun 03 2019 01: +0,,18.453,3998
Jun 04 2019 01: +0,,18.44,3802
Jun 05 2019 01: +0,,17.947,2377
Jun 06 2019 01: +0,,19.079,5718
Jun 07 2019 01: +0,,19.596,3366
Jun 08 2019 01: +0,,18.769,3377
Jun 09 2019 01: +0,,18.634,3929
Jun 10 2019 01: +0,,18.084,3845
Jun 11 2019 01: +0,,17.607,2346
Jun 12 2019 01: +0,,16.884,2260
Jun 13 2019 01: +0,,16.635,3194
Jun 14 2019 01: +0,,16.703,2492
Jun 15 2019 01: +0,,16.043,3039
Jun 16 2019 01: +0,,15.956,2907
Jun 17 2019 01: +0,,15.938,2971
Jun 18 2019 01: +0,,15.999,2860
Jun 19 2019 01: +0,,16.821,3042
Jun 20 2019 01: +0,,15.381,2969
Jun 21 2019 01: +0,,16.626,3113
Jun 22 2019 01: +0,,17.504,3215
Jun 23 2019 01: +0,,17.64,2945
Jun 24 2019 01: +0,,17.498,2385
Jun 25 2019 01: +0,,18.084,5631
Jun 26 2019 01: +0,,16.673,3395
Jun 27 2019 01: +0,,15.513,2703
Jun 28 2019 01: +0,,16.308,2665
Jun 29 2019 01: +0,,16.677,2955
Jun 30 2019 01: +0,,15.907,3398
Jul 01 2019 01: +0,,16.188,3736
Jul 02 2019 01: +0,,15.88,3149
Jul 03 2019 01: +0,,16.031,4076
Jul 04 2019 01: +0,,15.776,3412
Jul 05 2019 01: +0,,16.378,3941
Jul 06 2019 01: +0,,17.016,3028
Jul 07 2019 01: +0,,16.533,4022
Jul 08 2019 01: +0,,15.907,3135
Jul 09 2019 01: +0,,16.451,3614
Jul 10 2019 01: +0,,16.695,3226
Jul 11 2019 01: +0,,17.159,3293
Jul 12 2019 01: +0,,17.603,2731
Jul 13 2019 01: +0,,17.714,3979
Jul 14 2019 01: +0,,17.545,2715
Jul 15 2019 01: +0,,16.979,2556
Jul 16 2019 01: +0,,17.113,3155
Jul 17 2019 01: +0,,16.623,2529
Jul 18 2019 01: +0,,17.487,2678
Jul 19 2019 01: +0,,17.418,2341
Jul 20 2019 01: +0,,17.144,2867
Jul 21 2019 01: +0,,17.027,2949
Jul 22 2019 01: +0,,16.292,3105
Jul 23 2019 01: +0,,15.974,4477
Jul 24 2019 01: +0,,15.876,2834
Jul 25 2019 01: +0,,16.646,3641
Jul 26 2019 01: +0,,16.312,2662
Jul 27 2019 01: +0,,16.708,2897
Jul 28 2019 01: +0,,16.225,2509
Jul 29 2019 01: +0,,16.426,2735
Jul 30 2019 01: +0,,16.405,2472
Jul 31 2019 01: +0,,16.465,3572
Aug 01 2019 01: +0,,17.004,4354
Aug 02 2019 01: +0,,17.24,4358
Aug 03 2019 01: +0,,17.756,3593
Aug 04 2019 01: +0,,18.054,3091
Aug 05 2019 01: +0,,18.205,3928
Aug 06 2019 01: +0,,18.49,2907
Aug 07 2019 01: +0,,18.414,3221
Aug 08 2019 01: +0,,18.446,3805
Aug 09 2019 01: +0,,18.758,3105
Aug 10 2019 01: +0,,18.811,2672
Aug 11 2019 01: +0,,18.203,4281
Aug 12 2019 01: +0,,18.371,3746
Aug 13 2019 01: +0,,18.21,3301
Aug 14 2019 01: +0,,18.098,2935
Aug 15 2019 01: +0,,17.662,3236
Aug 16 2019 01: +0,,17.53,2907
Aug 17 2019 01: +0,,17.62,3092
Aug 18 2019 01: +0,,17.383,3827
Aug 19 2019 01: +0,,17.328,3382
Aug 20 2019 01: +0,,17.106,3219
Aug 21 2019 01: +0,,16.727,2485
Aug 22 2019 01: +0,,17.22,5727
Aug 23 2019 01: +0,,17.599,2723
Aug 24 2019 01: +0,,17.205,3574
Aug 25 2019 01: +0,,16.743,3160
Aug 26 2019 01: +0,,16.062,3187
Aug 27 2019 01: +0,,16.534,2657
Aug 28 2019 01: +0,,17.047,2389
Aug 29 2019 01: +0,,16.253,2904
Aug 30 2019 01: +0,,16.19,2670
Aug 31 2019 01: +0,,16.199,5296
Sep 01 2019 01: +0,,16.16,3580
Sep 02 2019 01: +0,,16.048,2871
Sep 03 2019 01: +0,,15.986,2954
Sep 04 2019 01: +0,,16.54,3400
Sep 05 2019 01: +0,,16.492,3284
Sep 06 2019 01: +0,,16.674,4859
Sep 07 2019 01: +0,,16.127,7766
Sep 08 2019 01: +0,,15.18,5219
Sep 09 2019 01: +0,,15.526,2960
Sep 10 2019 01: +0,,16.019,3627
Sep 11 2019 01: +0,,16.12,3907
Sep 12 2019 01: +0,,16.427,3685
Sep 13 2019 01: +0,,15.991,3173
Sep 14 2019 01: +0,,16.363,4161
Sep 15 2019 01: +0,,16.274,5230
Sep 16 2019 01: +0,,16.88,3028
Sep 17 2019 01: +0,,17.083,3643
Sep 18 2019 01: +0,,16.675,2414
Sep 19 2019 01: +0,,17.435,2836
Sep 20 2019 01: +0,,17.41,3308
Sep 21 2019 01: +0,,17.667,3363
Sep 22 2019 01: +0,,17.275,3068
Sep 23 2019 01: +0,,16.945,3648
Sep 24 2019 01: +0,,16.918,3380
Sep 25 2019 01: +0,,17.45,3025
Sep 26 2019 01: +0,,17.566,3561
Sep 27 2019 01: +0,,17.97,3729
Sep 28 2019 01: +0,,18.13,4741
Sep 29 2019 01: +0,,18.142,4031
Sep 30 2019 01: +0,,18.57,3102
Oct 01 2019 01: +0,,18.984,4600
Oct 02 2019 01: +0,,18.67,3041
Oct 03 2019 01: +0,,19.251,5235
Oct 04 2019 01: +0,,18.921,3189
Oct 05 2019 01: +0,,19.105,3198
Oct 06 2019 01: +0,,19.399,4102
Oct 07 2019 01: +0,,19.512,3471
Oct 08 2019 01: +0,,18.361,7008
Oct 09 2019 01: +0,,18.89,3061
Oct 10 2019 01: +0,,18.441,3777
Oct 11 2019 01: +0,,19.191,9151
Oct 12 2019 01: +0,,19.32,4460
Oct 13 2019 01: +0,,18.938,5283
Oct 14 2019 01: +0,,19.385,4641
Oct 15 2019 01: +0,,19.178,3228
Oct 16 2019 01: +0,,19.046,3981
Oct 17 2019 01: +0,,18.451,2884
Oct 18 2019 01: +0,,17.44,4486
Oct 19 2019 01: +0,,16.878,4365
Oct 20 2019 01: +0,,16.91,4938
Oct 21 2019 01: +0,,17.54,3062
Oct 22 2019 01: +0,,18.62,5150
Oct 23 2019 01: +0,,17.014,2444
Oct 24 2019 01: +0,,17.053,2936
Oct 25 2019 01: +0,,18.471,3962
Oct 26 2019 01: +0,,18.02,3073
Oct 27 2019 01: +0,,16.371,2819
Oct 28 2019 01: +0,,16.975,3515
Oct 29 2019 01: +0,,16.905,5547
Oct 30 2019 01: +0,,14.795,2784
Oct 31 2019 01: +0,,14.958,3332
Nov 01 2019 01: +0,,15.94,3389
Nov 02 2019 01: +0,,16.92,2975
Nov 03 2019 01: +0,,16.621,2917
Nov 04 2019 01: +0,,16.151,2562
Nov 05 2019 01: +0,,16.612,3109
Nov 06 2019 01: +0,,16.667,2270
Nov 07 2019 01: +0,,16.844,2726
Nov 08 2019 01: +0,,16.087,2450
Nov 09 2019 01: +0,,15.947,2854
Nov 10 2019 01: +0,,16.821,3634
Nov 11 2019 01: +0,,16.217,2492
Nov 12 2019 01: +0,,15.326,2548
Nov 13 2019 01: +0,,16.289,1960
Nov 14 2019 01: +0,,16.949,2179
Nov 15 2019 01: +0,,17.542,3139
Nov 16 2019 01: +0,,17.117,2941
Nov 17 2019 01: +0,,17.751,3195
Nov 18 2019 01: +0,,17.772,2147
Nov 19 2019 01: +0,,14.064,4722
Nov 20 2019 01: +0,,14.06,1990
Nov 21 2019 01: +0,,14.836,2349
Nov 22 2019 01: +0,,15.583,2529
Nov 23 2019 01: +0,,16.456,3358
Nov 24 2019 01: +0,,16.148,2506
Nov 25 2019 01: +0,,16.1,2563
Nov 26 2019 01: +0,,15.657,3219
Nov 27 2019 01: +0,,16.092,3009
Nov 28 2019 01: +0,,15.971,3014
Nov 29 2019 01: +0,,15.992,2926
Nov 30 2019 01: +0,,15.469,4397
Dec 01 2019 01: +0,,15.214,3979
Dec 02 2019 01: +0,,15.513,2657
Dec 03 2019 01: +0,,15.237,2329
Dec 04 2019 01: +0,,16.078,2805
Dec 05 2019 01: +0,,16.161,3218
Dec 06 2019 01: +0,,16.593,2702
Dec 07 2019 01: +0,,16.32,3598
Dec 08 2019 01: +0,,16.005,3363
Dec 09 2019 01: +0,,15.731,2484
Dec 10 2019 01: +0,,16.435,3153
Dec 11 2019 01: +0,,16.396,2997
Dec 12 2019 01: +0,,16.6,2776
Dec 13 2019 01: +0,,17.126,4055
Dec 14 2019 01: +0,,17.831,2859
Dec 15 2019 01: +0,,17.547,2980
Dec 16 2019 01: +0,,18.113,3373
Dec 17 2019 01: +0,,18.491,3407
Dec 18 2019 01: +0,,19.535,3580
Dec 19 2019 01: +0,,19.974,4596
Dec 20 2019 01: +0,,19.084,4038
Dec 21 2019 01: +0,,19.431,3354
Dec 22 2019 01: +0,,18.718,4323
Dec 23 2019 01: +0,,19.93,3765
Dec 24 2019 01: +0,,20.421,4701
Dec 25 2019 01: +0,,21.095,4475
Dec 26 2019 01: +0,,21.22,5373
Dec 27 2019 01: +0,,20.595,3737
Dec 28 2019 01: +0,,21.917,5085
Dec 29 2019 01: +0,,21.49,4188
Dec 30 2019 01: +0,,21.195,3310
Dec 31 2019 01: +0,,21.656,3359
Jan 01 2020 01: +0,,22.501,4614
Jan 02 2020 01: +0,,21.823,4892
Jan 03 2020 01: +0,,23.73,6236
Jan 04 2020 01: +0,,26.193,6783
Jan 05 2020 01: +0,,28.708,5456
Jan 06 2020 01: +0,,29.639,4478
Jan 07 2020 01: +0,,30.215,4935
Jan 08 2020 01: +0,,29.979,6251
Jan 09 2020 01: +0,,29.158,4950
Jan 10 2020 01: +0,,29.741,4251
Jan 11 2020 01: +0,,29.104,3459
Jan 12 2020 01: +0,,28.713,3703
Jan 13 2020 01: +0,,28.916,2941
Jan 14 2020 01: +0,,28.041,2532
Jan 15 2020 01: +0,,27.892,3517
Jan 16 2020 01: +0,,29.208,6618
Jan 17 2020 01: +0,,29.413,3431
Jan 18 2020 01: +0,,32.055,8969
Jan 19 2020 01: +0,,37.295,8845
Jan 20 2020 01: +0,,38.153,4607
Jan 21 2020 01: +0,,36.196,4464
Jan 22 2020 01: +0,,36.298,4983
Jan 23 2020 01: +0,,37.101,5259
Jan 24 2020 01: +0,,36.862,4817
Jan 25 2020 01: +0,,35.755,4656
Jan 26 2020 01: +0,,34.315,5054
Jan 27 2020 01: +0,,32.986,3374
Jan 28 2020 01: +0,,33.7,3931
Jan 29 2020 01: +0,,33.105,5079
Jan 30 2020 01: +0,,33.346,4448
Jan 31 2020 01: +0,,34.313,4489
Feb 01 2020 01: +0,,34.716,5238
Feb 02 2020 01: +0,,34.874,4507
Feb 03 2020 01: +0,,33.676,4551
Feb 04 2020 01: +0,,34.396,3601
Feb 05 2020 01: +0,,35.146,4166
Feb 06 2020 01: +0,,34.271,3712
Feb 07 2020 01: +0,,34.455,4106
Feb 08 2020 01: +0,,33.093,5911
Feb 09 2020 01: +0,,31.269,4349
Feb 10 2020 01: +0,,29.64,3700
Feb 11 2020 01: +0,,30.551,3643
Feb 12 2020 01: +0,,32.161,3289
Feb 13 2020 01: +0,,32.071,3706
Feb 14 2020 01: +0,,32.757,4467
Feb 15 2020 01: +0,,32.71,4372
Feb 16 2020 01: +0,,31.48,4799
Feb 17 2020 01: +0,,31.088,4739
Feb 18 2020 01: +0,,31.324,3760
Feb 19 2020 01: +0,,32.004,3675
Feb 20 2020 01: +0,,30.823,8278
Feb 21 2020 01: +0,,31.422,6228
Feb 22 2020 01: +0,,31.633,3682
Feb 23 2020 01: +0,,31.413,4119
Feb 24 2020 01: +0,,31.745,3897
Feb 25 2020 01: +0,,31.034,4372
Feb 26 2020 01: +0,,31.662,4189
Feb 27 2020 01: +0,,32.217,4236
Feb 28 2020 01: +0,,31.833,3773
Feb 29 2020 01: +0,,32.271,4001
Mar 01 2020 01: +0,,31.632,5235
Mar 02 2020 01: +0,,31.181,4134
Mar 03 2020 01: +0,,31.921,3567
Mar 04 2020 01: +0,,33.091,4129
Mar 05 2020 01: +0,,33.252,3896
Mar 06 2020 01: +0,,33.122,3761
Mar 07 2020 01: +0,,34.669,4672
Mar 08 2020 01: +0,,34.62,3386
Mar 09 2020 01: +0,,34.059,4405
Mar 10 2020 01: +0,,32.583,3845
Mar 11 2020 01: +0,,34.269,3188
Mar 12 2020 01: +0,,32.93,3500
Mar 13 2020 01: +0,,33.782,3661
Mar 14 2020 01: +0,,34.709,4701
Mar 15 2020 01: +0,,33.861,5326
Mar 16 2020 01: +0,,32.954,4266
Mar 17 2020 01: +0,,32.847,3946
Mar 18 2020 01: +0,,32.108,3169
Mar 19 2020 01: +0,,31.567,3830
Mar 20 2020 01: +0,,31.136,4330
Mar 21 2020 01: +0,,29.792,4029
Mar 22 2020 01: +0,,29.84,4070
Mar 23 2020 01: +0,,28.578,3922
Mar 24 2020 01: +0,,27.544,3957
Mar 25 2020 01: +0,,28.414,5103
Mar 26 2020 01: +0,,29.666,4826
Mar 27 2020 01: +0,,30.236,4459
Mar 28 2020 01: +0,,29.871,5287
Mar 29 2020 01: +0,,29.193,5131
Mar 30 2020 01: +0,,28.488,4955
Mar 31 2020 01: +0,,30.065,5507
Apr 01 2020 01: +0,,28.144,5363
Apr 02 2020 01: +0,,28.122,5708
Apr 03 2020 01: +0,,27.702,5047
